City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Weather,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
244,Palmer,US,2021-09-17 04:09:12,42.1584,-72.3287,67.48,78,90,4.61,overcast clouds,0,0
245,Chapais,CA,2021-09-17 04:09:13,49.7834,-74.8492,49.78,80,25,7.23,scattered clouds,0,0
246,Abengourou,CI,2021-09-17 04:09:13,6.7297,-3.4964,70.63,100,98,2.57,overcast clouds,0,0
247,Havre-Saint-Pierre,CA,2021-09-17 04:09:14,50.2334,-63.5986,51.78,88,34,9.46,scattered clouds,0,0
248,Vestmannaeyjar,IS,2021-09-17 04:09:14,63.4427,-20.2734,49.82,79,99,27.09,overcast clouds,0,0
249,Norman Wells,CA,2021-09-17 04:09:14,65.282,-126.8329,46.6,77,28,7.43,scattered clouds,0,0
250,Polunochnoye,RU,2021-09-17 04:09:15,60.8697,60.4153,36.95,89,99,13.67,overcast clouds,0,0
251,San Andres,CO,2021-09-17 04:09:15,12.5847,-81.7006,84.22,84,75,6.91,broken clouds,0,0
252,Tambacounda,SN,2021-09-17 04:09:16,13.7539,-13.7586,74.32,89,99,5.32,overcast clouds,0,0
253,Margate,GB,2021-09-17 04:09:17,51.3813,1.3862,56.95,93,64,1.99,broken clouds,0,0
254,Kendari,ID,2021-09-17 04:09:17,-3.945,122.4989,82.38,72,100,1.48,overcast clouds,0,0
255,Vallenar,CL,2021-09-17 04:09:18,-28.5708,-70.7581,57.72,56,0,1.23,clear sky,0,0
256,Ishigaki,JP,2021-09-17 04:09:18,24.3448,124.1572,82.94,78,50,8.72,scattered clouds,0,0
257,Grand Gaube,MU,2021-09-17 04:09:19,-20.0064,57.6608,70.38,89,33,1.99,scattered clouds,0,0
258,Oudtshoorn,ZA,2021-09-17 04:09:19,-33.5907,22.2014,42.53,86,5,1.07,clear sky,0,0
259,Huarmey,PE,2021-09-17 04:09:19,-10.0681,-78.1522,61.63,85,16,10.54,few clouds,0,0
260,Marquette,US,2021-09-17 04:09:20,46.5333,-87.6335,64.81,72,25,19.62,scattered clouds,0,0
261,Bambanglipuro,ID,2021-09-17 04:09:20,-7.95,110.2833,85.68,64,21,15.84,few clouds,0,0
262,Pevek,RU,2021-09-17 04:09:21,69.7008,170.3133,32.72,76,100,11.23,overcast clouds,0,0
263,Luanda,AO,2021-09-17 04:09:21,-8.8368,13.2343,69.8,94,75,5.75,broken clouds,0,0
264,Lorengau,PG,2021-09-17 04:09:22,-2.0226,147.2712,84.36,68,27,12.08,scattered clouds,0,0
265,Swan Hill,AU,2021-09-17 04:09:22,-35.3378,143.5544,68.65,41,100,20.38,light rain,0,0
266,Colares,PT,2021-09-17 04:09:26,38.7992,-9.4469,67.28,77,0,15.46,clear sky,0,0
267,Bonthe,SL,2021-09-17 04:09:27,7.5264,-12.505,75.34,88,98,4.47,light rain,0,0
268,Iqaluit,CA,2021-09-17 04:09:27,63.7506,-68.5145,33.62,85,34,7.92,scattered clouds,0,0
269,Trinidad,BO,2021-09-17 04:09:28,-14.8333,-64.9,75.88,59,46,2.62,scattered clouds,0,0
270,Fort Nelson,CA,2021-09-17 04:09:28,58.8053,-122.7002,46.17,63,94,5.32,overcast clouds,0,0
271,Saint-Philippe,RE,2021-09-17 04:09:29,-21.3585,55.7679,75.22,75,6,2.62,clear sky,0,0
272,Weiser,US,2021-09-17 04:09:29,44.251,-116.9693,58.86,28,0,6.31,clear sky,0,0
273,Phuntsholing,BT,2021-09-17 04:09:30,26.8516,89.3884,80.29,84,100,2.13,overcast clouds,0,0
274,Lazaro Cardenas,MX,2021-09-17 04:09:30,17.9583,-102.2,78.57,87,86,2.48,overcast clouds,0,0
275,Caravelas,BR,2021-09-17 04:09:31,-17.7125,-39.2481,71.19,86,0,6.02,clear sky,0,0
276,Bam,IR,2021-09-17 04:09:31,29.106,58.357,87.42,9,0,1.66,clear sky,0,0
277,Qinzhou,CN,2021-09-17 04:09:32,21.95,108.6167,85.77,73,73,7.58,light rain,0,0
278,Lavrentiya,RU,2021-09-17 04:09:32,65.5833,-171.0,37.62,62,100,3.2,overcast clouds,0,0
279,Georgetown,MY,2021-09-17 04:09:33,5.4112,100.3354,80.89,80,40,10.36,scattered clouds,0,0
280,Pisco,PE,2021-09-17 04:05:17,-13.7,-76.2167,60.85,82,75,4.61,mist,0,0
281,Madera,US,2021-09-17 04:09:33,37.1666,-119.8343,77.45,34,0,5.12,clear sky,0,0
282,Tautira,PF,2021-09-17 04:09:34,-17.7333,-149.15,82.42,75,17,20.18,light rain,0,0
283,Dalmau,IN,2021-09-17 04:09:34,26.0667,81.0333,79.43,88,95,13.71,overcast clouds,0,0
284,Guerrero Negro,MX,2021-09-17 04:09:35,27.9769,-114.0611,69.96,80,5,17.11,clear sky,0,0
285,College,US,2021-09-17 04:09:35,64.8569,-147.8028,49.98,60,40,0.0,scattered clouds,0,0
286,Ziro,IN,2021-09-17 04:09:36,27.6333,93.8333,63.54,81,97,0.18,overcast clouds,0,0
287,Balkhash,KZ,2021-09-17 04:09:36,46.844,74.9804,68.61,56,0,4.47,clear sky,0,0
288,Cascais,PT,2021-09-17 04:09:36,38.6979,-9.4215,67.46,77,0,4.0,clear sky,0,0
289,Eureka,US,2021-09-17 04:05:34,40.8021,-124.1637,51.58,76,3,2.46,clear sky,0,0
290,Kirkwood,US,2021-09-17 04:09:37,38.5834,-90.4068,71.58,79,1,0.0,clear sky,0,0
291,Manakara,MG,2021-09-17 04:09:37,-22.1333,48.0167,67.64,87,12,7.74,few clouds,0,0
292,Ostrovnoy,RU,2021-09-17 04:09:38,68.0531,39.5131,42.98,79,90,10.18,overcast clouds,0,0
293,Mana,GF,2021-09-17 04:09:38,5.6592,-53.7767,79.03,85,29,8.43,scattered clouds,0,0
294,Xining,CN,2021-09-17 04:09:39,36.6167,101.7667,63.91,50,56,1.7,broken clouds,0,0
295,Ndele,CF,2021-09-17 04:09:39,8.4109,20.6473,66.87,98,100,6.91,overcast clouds,0,0
296,Rio Grande,BR,2021-09-17 04:09:40,-32.035,-52.0986,48.94,73,0,12.46,clear sky,0,0
297,Binay,PH,2021-09-17 04:09:40,13.5028,122.5975,85.03,68,97,3.27,overcast clouds,0,0
298,Banjarmasin,ID,2021-09-17 04:09:41,-3.3244,114.591,86.14,70,100,1.99,overcast clouds,0,0
299,Kuytun,RU,2021-09-17 04:09:41,54.3419,101.5036,51.78,77,100,7.54,overcast clouds,0,0
300,Kidal,ML,2021-09-17 04:09:42,18.4411,1.4078,85.69,42,58,8.52,broken clouds,0,0
301,Havelock,US,2021-09-17 04:09:42,34.8791,-76.9013,76.01,94,95,1.01,overcast clouds,0,0
302,Atakpame,TG,2021-09-17 04:09:42,7.5333,1.1333,70.27,94,93,2.15,moderate rain,0,0
303,Great Bend,US,2021-09-17 04:09:43,38.3645,-98.7648,75.97,68,1,3.0,clear sky,0,0
304,Gizo,SB,2021-09-17 04:09:43,-8.103,156.8419,82.35,77,56,12.33,moderate rain,0,0
305,Killybegs,IE,2021-09-17 04:09:44,54.6333,-8.45,62.46,94,100,9.22,overcast clouds,0,0
306,Kununurra,AU,2021-09-17 04:09:44,-15.7667,128.7333,96.78,30,7,5.75,clear sky,0,0
307,Kaeo,NZ,2021-09-17 04:09:44,-35.1,173.7833,59.32,83,100,7.81,overcast clouds,0,0
308,Olafsvik,IS,2021-09-17 04:09:46,64.8945,-23.7142,45.03,72,97,19.26,overcast clouds,0,0
309,Jand,PK,2021-09-17 04:09:46,33.4299,72.0193,87.8,53,0,8.68,clear sky,0,0
310,Cururupu,BR,2021-09-17 04:09:47,-1.8283,-44.8683,74.8,92,0,2.93,clear sky,0,0
311,Prainha,BR,2021-09-17 04:09:47,-1.8,-53.48,75.06,82,12,2.46,few clouds,0,0
312,Ambilobe,MG,2021-09-17 04:09:48,-13.2,49.05,73.38,68,77,3.96,broken clouds,0,0
313,Faya,SA,2021-09-17 04:09:48,18.3851,42.4509,64.92,44,9,2.06,clear sky,0,0
314,Vrangel,RU,2021-09-17 04:09:49,42.7297,133.0839,66.22,75,100,4.05,moderate rain,0,0
315,Kodama,JP,2021-09-17 04:09:49,36.1833,139.1333,75.07,65,97,6.35,overcast clouds,0,0
316,Tasiilaq,GL,2021-09-17 04:09:50,65.6145,-37.6368,33.96,62,24,6.67,few clouds,0,0
317,Evanston,US,2021-09-17 04:09:50,42.0411,-87.6901,71.96,78,1,4.61,clear sky,0,0
318,San Patricio,US,2021-09-17 04:09:51,28.017,-97.5169,82.24,73,97,7.74,overcast clouds,0,0
319,Tilichiki,RU,2021-09-17 04:09:51,60.4667,166.1,53.53,54,22,4.85,few clouds,0,0
320,Zavallya,UA,2021-09-17 04:09:52,48.2135,30.0156,56.75,81,92,8.01,overcast clouds,0,0
321,Motzorongo,MX,2021-09-17 04:09:52,18.6333,-96.7333,72.36,97,87,2.39,overcast clouds,0,0
322,Athabasca,CA,2021-09-17 04:09:53,54.7169,-113.2854,39.96,69,47,3.31,scattered clouds,0,0
323,Pimentel,PE,2021-09-17 04:09:53,-6.8367,-79.9342,62.31,87,66,14.34,broken clouds,0,0
324,Porto Novo,BJ,2021-09-17 04:09:55,6.4965,2.6036,75.58,95,89,4.14,moderate rain,0,0
325,Phan Thiet,VN,2021-09-17 04:09:55,10.9333,108.1,85.66,69,41,5.35,scattered clouds,0,0
326,Wuwei,CN,2021-09-17 04:09:56,37.9281,102.6414,73.92,31,5,4.18,clear sky,0,0
327,Codrington,AU,2021-09-17 04:09:56,-38.2667,141.9667,66.45,61,11,26.02,few clouds,0,0
328,Cockburn Town,TC,2021-09-17 04:09:57,21.4612,-71.1419,83.14,80,100,16.62,overcast clouds,0,0
329,Mecca,SA,2021-09-17 04:07:38,21.4267,39.8261,81.63,46,52,5.44,broken clouds,0,0
330,Berestechko,UA,2021-09-17 04:09:58,50.3605,25.1107,62.01,92,100,4.12,overcast clouds,0,0
331,Portland,US,2021-09-17 04:09:58,45.5234,-122.6762,69.75,33,90,1.01,overcast clouds,0,0
332,Sistranda,NO,2021-09-17 04:09:59,63.7256,8.834,53.91,86,92,4.94,overcast clouds,0,0
333,Altay,CN,2021-09-17 04:09:59,47.8667,88.1167,69.22,22,24,6.11,few clouds,0,0
334,Cayenne,GF,2021-09-17 04:10:00,4.9333,-52.3333,83.08,81,20,3.0,few clouds,0,0
335,Ponta Delgada,PT,2021-09-17 04:10:00,37.7333,-25.6667,68.72,77,20,5.75,few clouds,0,0
336,Amahai,ID,2021-09-17 04:10:00,-3.3333,128.9167,81.09,77,94,12.84,light rain,0,0
337,Mareeba,AU,2021-09-17 04:10:01,-17.0,145.4333,81.45,40,6,10.89,clear sky,0,0
338,Peniche,PT,2021-09-17 04:10:01,39.3558,-9.3811,66.11,89,4,14.41,clear sky,0,0
339,Zitacuaro,MX,2021-09-17 04:10:03,19.4372,-100.358,62.73,89,100,1.59,overcast clouds,0,0
340,Lompoc,US,2021-09-17 04:10:04,34.6391,-120.4579,58.57,81,90,3.44,overcast clouds,0,0
341,Sorgun,TR,2021-09-17 04:10:05,39.8101,35.186,50.34,91,61,3.76,broken clouds,0,0
342,Dicabisagan,PH,2021-09-17 04:10:05,17.0818,122.4157,87.69,64,100,6.17,overcast clouds,0,0
343,Disna,BY,2021-09-17 04:10:06,55.568,28.1971,44.06,83,100,10.56,overcast clouds,0,0
344,Florianopolis,BR,2021-09-17 04:10:06,-27.6146,-48.5012,56.43,88,75,4.61,light rain,0,0
345,Victoria,HK,2021-09-17 04:07:22,22.2855,114.1577,92.97,73,58,3.24,broken clouds,0,0
346,Winslow,US,2021-09-17 04:10:07,35.0242,-110.6974,75.38,32,1,1.99,clear sky,0,0
347,Las Margaritas,MX,2021-09-17 04:10:07,16.3167,-91.9833,61.18,97,100,2.39,overcast clouds,0,0
348,Bolshoye Murashkino,RU,2021-09-17 04:10:08,55.7826,44.7754,43.2,70,100,7.14,overcast clouds,0,0
349,Borgarnes,IS,2021-09-17 04:10:08,64.5383,-21.9206,46.18,82,47,6.78,scattered clouds,0,0
350,Mumford,GH,2021-09-17 04:10:09,5.2618,-0.759,75.15,93,65,8.08,broken clouds,0,0
351,Novyy Urgal,RU,2021-09-17 04:10:09,51.0736,132.5642,61.9,42,7,8.01,clear sky,0,0
352,Naifaru,MV,2021-09-17 04:10:10,5.4444,73.3657,82.72,76,87,11.95,overcast clouds,0,0
353,Cap Malheureux,MU,2021-09-17 04:10:11,-19.9842,57.6142,71.47,89,31,1.99,scattered clouds,0,0
354,Lubumbashi,CD,2021-09-17 04:10:11,-11.6609,27.4794,63.05,41,33,3.15,scattered clouds,0,0
355,Fjerritslev,DK,2021-09-17 04:10:12,57.0813,9.2664,52.93,83,100,22.88,overcast clouds,0,0
356,Vostok,RU,2021-09-17 04:10:13,46.4856,135.8833,60.06,68,85,4.36,overcast clouds,0,0
357,Yarkovo,RU,2021-09-17 04:10:13,57.4028,67.0786,41.77,88,100,7.47,light rain,0,0
358,Hirara,JP,2021-09-17 04:10:13,24.8,125.2833,83.25,76,19,5.99,few clouds,0,0
359,Lodja,CD,2021-09-17 04:10:14,-3.4833,23.4333,68.09,95,99,2.68,overcast clouds,0,0
360,Solnechnyy,RU,2021-09-17 04:10:15,50.7214,136.6319,66.47,35,2,1.39,clear sky,0,0
361,Merauke,ID,2021-09-17 04:10:15,-8.4667,140.3333,81.63,68,72,17.94,light rain,0,0
362,Loiza,PR,2021-09-17 04:10:15,18.4313,-65.8802,82.4,88,40,0.0,scattered clouds,0,0
363,Sooke,CA,2021-09-17 04:10:16,48.3746,-123.7276,56.52,57,100,2.01,overcast clouds,0,0
364,Mitsamiouli,KM,2021-09-17 04:10:16,-11.3847,43.2844,76.14,79,57,11.25,broken clouds,0,0
365,Avera,US,2021-09-17 04:10:17,33.194,-82.5271,73.27,92,91,3.74,overcast clouds,0,0
366,Aktash,RU,2021-09-17 04:10:17,50.3,87.7333,51.94,39,30,2.28,scattered clouds,0,0
367,Yakovlevskoye,RU,2021-09-17 04:10:18,55.4419,37.9506,43.39,84,75,4.47,broken clouds,0,0
368,Khasan,RU,2021-09-17 04:10:18,42.4308,130.6434,68.02,74,100,7.14,light rain,0,0
369,Kaliua,TZ,2021-09-17 04:10:18,-5.0606,31.7936,73.02,60,66,4.41,broken clouds,0,0
370,Spassk,RU,2021-09-17 04:10:19,52.747,87.7545,65.41,46,10,2.86,clear sky,0,0
371,Japura,ID,2021-09-17 04:10:19,-0.3167,102.35,86.29,68,31,3.27,scattered clouds,0,0
372,Taree,AU,2021-09-17 04:10:20,-31.9,152.4667,73.06,56,1,14.97,clear sky,0,0
373,Svetlyy,RU,2021-09-17 04:10:20,54.675,20.1347,57.25,93,96,2.3,overcast clouds,0,0
374,Marrakesh,MA,2021-09-17 04:10:21,31.6315,-8.0083,68.07,73,0,2.3,clear sky,0,0
375,Anchorage,US,2021-09-17 04:06:11,61.2181,-149.9003,50.74,89,90,3.0,light intensity drizzle,0,0
376,Golfito,CR,2021-09-17 04:10:22,8.639,-83.166,74.86,95,100,2.3,overcast clouds,0,0
377,Akdepe,TM,2021-09-17 04:10:23,42.0551,59.3788,75.29,15,0,10.27,clear sky,0,0
378,San Jose,US,2021-09-17 04:08:37,37.3394,-121.895,62.74,79,20,8.05,few clouds,0,0
379,Yumen,CN,2021-09-17 04:10:24,40.2833,97.2,76.51,19,2,2.1,clear sky,0,0
380,Gladstone,AU,2021-09-17 04:10:24,-23.85,151.25,75.13,50,29,13.8,scattered clouds,0,0
381,Tiarei,PF,2021-09-17 04:10:25,-17.5333,-149.3333,82.42,76,6,21.03,light rain,0,0
382,Katsuura,JP,2021-09-17 04:10:25,35.1333,140.3,73.51,66,99,13.96,overcast clouds,0,0
383,Cabo San Lucas,MX,2021-09-17 04:07:54,22.8909,-109.9124,81.52,83,17,4.0,few clouds,0,0
384,Hervey Bay,AU,2021-09-17 04:10:26,-25.2986,152.8535,75.31,57,62,7.92,broken clouds,0,0
385,Taoudenni,ML,2021-09-17 04:10:26,22.6783,-3.9836,92.79,25,47,8.32,scattered clouds,0,0
386,Kinango,KE,2021-09-17 04:10:26,-4.1372,39.3153,69.91,82,40,2.84,scattered clouds,0,0
387,Uvat,RU,2021-09-17 04:10:27,59.1433,68.8953,42.42,86,54,10.18,broken clouds,0,0
388,San Policarpo,PH,2021-09-17 04:10:27,12.1791,125.5072,83.62,73,100,4.92,overcast clouds,0,0
389,Sibanicu,CU,2021-09-17 04:10:28,21.235,-77.5264,72.05,91,17,3.42,few clouds,0,0
390,Blackwater,AU,2021-09-17 04:10:28,-23.5833,148.8833,82.26,25,0,6.55,clear sky,0,0
391,Gravdal,NO,2021-09-17 04:10:29,68.1214,13.5031,49.68,87,75,0.0,broken clouds,0,0
392,Nouadhibou,MR,2021-09-17 04:10:29,20.931,-17.0347,71.58,83,0,18.86,clear sky,0,0
393,Mirabad,AF,2021-09-17 04:10:30,30.4362,61.8383,86.23,13,0,14.18,clear sky,0,0
394,Saraland,US,2021-09-17 04:10:31,30.8207,-88.0706,78.31,95,36,4.09,scattered clouds,0,0
395,Tual,ID,2021-09-17 04:07:21,-5.6667,132.75,80.49,76,46,19.1,scattered clouds,0,0
396,Yen Bai,VN,2021-09-17 04:10:35,21.7,104.8667,84.94,81,88,3.13,overcast clouds,0,0
397,Zhicheng,CN,2021-09-17 04:10:36,30.2956,111.5047,84.78,56,83,4.16,light rain,0,0
398,Shetpe,KZ,2021-09-17 04:10:36,44.1667,52.1167,62.4,44,1,22.59,clear sky,0,0
399,Kudinovo,RU,2021-09-17 04:10:37,54.9994,36.2533,41.05,68,100,4.16,overcast clouds,0,0
400,Sobolevo,RU,2021-09-17 04:10:37,54.4299,31.8996,40.48,82,100,7.27,light rain,0,0
401,Smirnykh,RU,2021-09-17 04:10:38,49.75,142.8333,56.77,88,93,7.54,overcast clouds,0,0
402,Port Hedland,AU,2021-09-17 04:10:38,-20.3167,118.5667,89.65,14,61,12.66,broken clouds,0,0
403,Chibuto,MZ,2021-09-17 04:10:39,-24.6867,33.5306,65.98,90,98,15.19,light rain,0,0
404,Andra,RU,2021-09-17 04:10:39,62.5147,65.8878,40.42,83,100,18.75,overcast clouds,0,0
405,Harper,LR,2021-09-17 04:10:40,4.375,-7.7169,76.75,87,92,9.86,light rain,0,0
406,Cafarnaum,BR,2021-09-17 04:10:40,-11.6936,-41.4683,62.82,89,3,12.88,clear sky,0,0
407,Sokoni,TZ,2021-09-17 04:10:41,-6.4333,39.55,76.1,73,46,7.25,scattered clouds,0,0
408,Olinda,BR,2021-09-17 04:10:41,-8.0089,-34.8553,74.93,73,20,12.66,few clouds,0,0
409,Port Blair,IN,2021-09-17 04:07:15,11.6667,92.75,82.49,77,97,8.93,overcast clouds,0,0
410,Poli,TZ,2021-09-17 04:10:42,-3.3333,36.8,57.7,89,60,2.93,broken clouds,0,0
411,Saint-Joseph,RE,2021-09-17 04:10:42,-21.3667,55.6167,74.21,73,5,2.77,clear sky,0,0
412,Buzdyak,RU,2021-09-17 04:10:43,54.5833,54.55,43.59,83,100,12.91,overcast clouds,0,0
413,Roswell,US,2021-09-17 04:10:43,34.0232,-84.3616,71.85,94,90,1.01,overcast clouds,0,0
414,Gafanha Da Encarnacao,PT,2021-09-17 04:10:44,40.6181,-8.733,63.28,88,0,9.55,clear sky,0,0
415,Pacific Grove,US,2021-09-17 04:10:44,36.6177,-121.9166,59.43,86,90,1.01,overcast clouds,0,0
416,Jackson,US,2021-09-17 04:06:03,42.4165,-122.8345,73.27,41,1,3.44,clear sky,0,0
417,Kothi,IN,2021-09-17 04:10:45,24.75,80.7833,77.63,85,99,13.02,overcast clouds,0,0
418,Campbellsville,US,2021-09-17 04:10:46,37.3434,-85.3419,71.65,67,27,4.05,scattered clouds,0,0
419,Russell,US,2021-09-17 04:10:46,32.3502,-85.1999,74.97,88,90,0.0,overcast clouds,0,0
420,Zhangjiakou,CN,2021-09-17 04:10:46,40.81,114.8794,68.59,52,42,3.38,scattered clouds,0,0
421,Lyantonde,UG,2021-09-17 04:10:47,-0.4031,31.1572,63.19,87,98,3.56,light rain,0,0
422,Bay Roberts,CA,2021-09-17 04:10:47,47.5999,-53.2648,58.42,87,100,3.0,overcast clouds,0,0
423,Uddevalla,SE,2021-09-17 04:10:48,58.3478,11.9424,50.25,95,100,4.0,light rain,0,0
424,Havoysund,NO,2021-09-17 04:10:48,70.9963,24.6622,43.03,72,100,11.95,overcast clouds,0,0
425,Teguldet,RU,2021-09-17 04:10:49,57.3064,88.1667,54.19,89,100,7.11,overcast clouds,0,0
426,Qasigiannguit,GL,2021-09-17 04:10:49,68.8193,-51.1922,19.65,81,1,5.23,clear sky,0,0
427,Rorvik,NO,2021-09-17 04:10:50,64.8621,11.2373,50.11,87,100,8.05,overcast clouds,0,0
428,Sioux Lookout,CA,2021-09-17 04:10:50,50.1001,-91.917,53.67,100,75,4.61,broken clouds,0,0
429,Awjilah,LY,2021-09-17 04:10:50,29.1081,21.2869,71.6,54,0,7.78,clear sky,0,0
430,Lavras,BR,2021-09-17 04:10:51,-21.2453,-44.9997,64.11,86,9,11.3,clear sky,0,0
431,Zhenlai,CN,2021-09-17 04:10:51,45.8495,123.2973,74.3,46,24,14.38,few clouds,0,0
432,Batemans Bay,AU,2021-09-17 04:10:52,-35.7167,150.1833,73.2,41,0,10.63,clear sky,0,0
433,Boende,CD,2021-09-17 04:10:53,-0.2167,20.8667,69.35,98,100,2.71,overcast clouds,0,0
434,Nanortalik,GL,2021-09-17 04:11:00,60.1432,-45.2371,41.05,74,100,6.98,overcast clouds,0,0
435,Labrea,BR,2021-09-17 04:11:01,-7.2586,-64.7981,78.31,61,50,1.92,scattered clouds,0,0
436,Necochea,AR,2021-09-17 04:10:04,-38.5473,-58.7368,52.03,80,0,10.96,clear sky,0,0
437,Manokwari,ID,2021-09-17 04:11:01,-0.8667,134.0833,83.93,71,42,11.16,scattered clouds,0,0
438,Padang,ID,2021-09-17 04:11:02,-0.9492,100.3543,87.85,66,12,5.99,few clouds,0,0
439,Eyl,SO,2021-09-17 04:11:02,7.9803,49.8164,79.36,76,34,19.19,scattered clouds,0,0
440,Camalu,MX,2021-09-17 04:11:03,30.85,-116.0667,66.81,79,2,8.59,clear sky,0,0
441,Kondoa,TZ,2021-09-17 04:11:03,-4.9,35.7833,58.03,93,5,3.87,clear sky,0,0
442,Pozo Colorado,PY,2021-09-17 04:11:04,-23.4923,-58.7972,64.09,80,55,5.06,broken clouds,0,0
443,Mao,ES,2021-09-17 04:11:04,39.8885,4.2658,72.16,83,0,8.05,clear sky,0,0
444,Dikson,RU,2021-09-17 04:11:05,73.5069,80.5464,34.83,76,100,18.39,overcast clouds,0,0
445,Bilibino,RU,2021-09-17 04:11:05,68.0546,166.4372,37.38,69,67,7.76,broken clouds,0,0
446,Dajal,PK,2021-09-17 04:11:06,29.5577,70.3762,100.09,31,0,14.09,clear sky,0,0
447,Batagay-Alyta,RU,2021-09-17 04:11:06,67.8006,130.4114,38.05,96,100,5.79,light rain,0,0
448,Nuuk,GL,2021-09-17 04:11:07,64.1835,-51.7216,36.21,80,75,9.22,broken clouds,0,0
449,Axim,GH,2021-09-17 04:11:07,4.8699,-2.2405,75.31,93,41,5.14,scattered clouds,0,0
450,Labuan,MY,2021-09-17 04:11:08,5.2767,115.2417,89.76,69,93,3.76,overcast clouds,0,0
451,Novoagansk,RU,2021-09-17 04:11:08,61.9449,76.6625,49.35,98,100,10.96,moderate rain,0,0
452,Clyde River,CA,2021-09-17 04:11:09,70.4692,-68.5914,29.25,75,79,5.59,broken clouds,0,0
453,Upington,ZA,2021-09-17 04:11:09,-28.4478,21.2561,44.4,52,49,11.97,scattered clouds,0,0
454,Saryg-Sep,RU,2021-09-17 04:11:10,51.5,95.6,63.75,34,100,1.03,overcast clouds,0,0
455,Neuquen,AR,2021-09-17 04:10:22,-38.9516,-68.0591,58.91,27,0,6.85,clear sky,0,0
456,Gayny,RU,2021-09-17 04:11:10,60.3071,54.3241,40.84,91,100,6.8,overcast clouds,0,0
457,General Roca,AR,2021-09-17 04:11:11,-39.0333,-67.5833,60.31,27,0,8.28,clear sky,0,0
458,Pyaozerskiy,RU,2021-09-17 04:11:11,65.8333,31.1667,40.05,90,100,5.57,overcast clouds,0,0
459,Shenjiamen,CN,2021-09-17 04:11:12,29.9576,122.298,76.5,65,5,13.6,clear sky,0,0
460,Tandil,AR,2021-09-17 04:11:12,-37.3217,-59.1332,53.31,74,0,1.01,clear sky,0,0
461,Nador,MA,2021-09-17 04:11:12,35.174,-2.9287,68.25,88,0,0.0,clear sky,0,0
462,Lyngseidet,NO,2021-09-17 04:11:13,69.5763,20.2189,41.0,84,100,12.82,overcast clouds,0,0
463,Naze,JP,2021-09-17 04:11:13,28.3667,129.4833,81.54,75,81,14.25,broken clouds,0,0
464,Beeville,US,2021-09-17 04:10:21,28.4008,-97.7483,80.15,94,1,3.44,clear sky,0,0
465,Westport,US,2021-09-17 04:11:14,41.1415,-73.3579,72.81,91,90,8.01,overcast clouds,0,0
466,Bulgan,MN,2021-09-17 04:11:14,48.8125,103.5347,62.02,54,32,3.47,scattered clouds,0,0
467,Barcelos,PT,2021-09-17 04:09:39,41.5388,-8.6151,62.92,92,1,2.24,clear sky,0,0
468,Marilia,BR,2021-09-17 04:11:15,-22.2139,-49.9458,61.05,81,28,13.24,scattered clouds,0,0
469,Mount Isa,AU,2021-09-17 04:11:16,-20.7333,139.5,96.57,9,1,10.36,clear sky,0,0
470,Santa Isabel,BR,2021-09-17 04:11:16,-23.3156,-46.2214,64.4,95,100,7.47,overcast clouds,0,0
471,Ardahan,TR,2021-09-17 04:06:52,41.1087,42.7022,50.58,84,63,3.58,broken clouds,0,0
472,Kempsey,AU,2021-09-17 04:11:17,-31.0833,152.8333,69.44,45,16,9.73,few clouds,0,0
473,Guaruja,BR,2021-09-17 04:11:17,-23.9931,-46.2564,71.91,85,100,13.04,overcast clouds,0,0
474,Bereda,ES,2021-09-17 04:11:18,43.2686,-7.5406,54.57,100,33,2.08,scattered clouds,0,0
475,Port Hardy,CA,2021-09-17 04:11:18,50.6996,-127.4199,49.84,90,100,14.07,moderate rain,0,0
476,Sokone,SN,2021-09-17 04:11:20,13.8833,-16.3667,73.56,92,100,6.46,overcast clouds,0,0
477,Batagay,RU,2021-09-17 04:11:21,67.6333,134.6333,50.09,66,100,2.48,overcast clouds,0,0
478,Choszczno,PL,2021-09-17 04:11:22,53.169,15.4205,62.01,88,100,10.22,overcast clouds,0,0
479,Waipawa,NZ,2021-09-17 04:11:22,-41.4122,175.5153,47.44,74,100,12.64,overcast clouds,0,0
480,That Phanom,TH,2021-09-17 04:11:22,16.9364,104.7104,86.41,68,94,5.17,overcast clouds,0,0
481,Mazagao,BR,2021-09-17 04:07:10,-0.115,-51.2894,82.45,96,15,3.47,few clouds,0,0
482,Leningradskiy,RU,2021-09-17 04:11:23,69.3833,178.4167,32.45,77,100,5.86,overcast clouds,0,0
483,Muskegon,US,2021-09-17 04:07:30,43.3,-86.1334,65.17,68,1,5.75,clear sky,0,0
484,Nishihara,JP,2021-09-17 04:11:24,26.1842,127.7558,87.08,74,20,5.75,few clouds,0,0
485,Henties Bay,NA,2021-09-17 04:11:24,-22.116,14.2845,51.85,87,0,5.64,clear sky,0,0
486,Talaya,RU,2021-09-17 04:11:24,61.3833,152.75,60.22,41,2,12.57,clear sky,0,0
487,Tomatlan,MX,2021-09-17 04:11:25,19.9333,-105.25,75.13,95,100,3.62,overcast clouds,0,0
488,Cosio,MX,2021-09-17 04:11:25,22.35,-102.3,62.69,77,70,1.68,broken clouds,0,0
489,Erzin,TR,2021-09-17 04:11:26,36.9559,36.2,66.92,81,9,1.86,clear sky,0,0
